order_date,product,category,region,channel,customer,quantity,unit_price,revenue,cost
2023-04-05,Mechanical Keyboard,Electronics,North America,Retail,Cust_0005,18,129,2104.8,1509.3
2023-06-04,Smart Speaker,Electronics,South America,Retail,Cust_0038,8,119,893.94,590.24
2023-09-05,Noise-cancelling Mic,Electronics,Europe,Partner,Cust_0028,21,149,2895.22,2440.62
2023-06-28,Desk Mat,Accessories,Asia Pacific,Online,Cust_0019,8,29,249.7,120.64
2022-09-14,Wireless Headphones,Electronics,Asia Pacific,Wholesale,Cust_0004,3,89,276.6,154.86
2023-09-23,Laptop Stand,Accessories,North America,Wholesale,Cust_0006,22,39,811.26,360.36
2023-07-15,Desk Mat,Accessories,Middle East,Online,Cust_0017,22,29,681.48,331.76
2023-06-01,Webcam HD,Electronics,Asia Pacific,Wholesale,Cust_0032,12,79,891.19,635.16
2023-11-22,Ergonomic Chair,Furniture,Europe,Retail,Cust_0038,18,249,4039.03,3361.5
2023-07-06,Standing Desk,Furniture,Asia Pacific,Wholesale,Cust_0026,15,429,6364.78,5276.7
2023-10-28,Webcam HD,Electronics,South America,Retail,Cust_0027,5,79,448.28,264.65
2022-11-29,Smart Speaker,Electronics,Europe,Wholesale,Cust_0026,11,119,1256.26,811.58
2023-09-27,Smart Speaker,Electronics,Europe,Retail,Cust_0038,22,119,2968.32,1623.16
2023-02-17,Laptop Stand,Accessories,South America,Wholesale,Cust_0010,1,39,36.32,16.38
2023-01-28,Wireless Headphones,Electronics,Europe,Wholesale,Cust_0020,16,89,1564.88,825.92
2023-04-20,USB-C Dock,Electronics,Middle East,Wholesale,Cust_0032,7,99,679.04,485.1
2022-12-20,Webcam HD,Electronics,Asia Pacific,Online,Cust_0007,22,79,1512.18,1164.46
2023-06-06,Desk Mat,Accessories,Europe,Partner,Cust_0016,16,29,466.61,241.28
2023-11-28,Smart Speaker,Electronics,South America,Wholesale,Cust_0001,7,119,947.17,516.46
2022-12-19,Ergonomic Chair,Furniture,Middle East,Partner,Cust_0028,21,249,5404.11,3921.75
2022-11-19,Noise-cancelling Mic,Electronics,Asia Pacific,Partner,Cust_0009,10,149,1431.7,1162.2
2023-11-06,Laptop Stand,Accessories,Asia Pacific,Wholesale,Cust_0027,1,39,36.03,16.38
2023-06-09,Desk Mat,Accessories,South America,Partner,Cust_0018,8,29,235.83,120.64
2023-06-14,Desk Mat,Accessories,Asia Pacific,Retail,Cust_0037,7,29,231.69,105.56
2023-03-01,Desk Mat,Accessories,Europe,Retail,Cust_0032,19,29,561.46,286.52
2022-07-29,Ergonomic Chair,Furniture,South America,Online,Cust_0010,17,249,4389.97,3174.75
2022-10-01,Noise-cancelling Mic,Electronics,Middle East,Wholesale,Cust_0018,16,149,2074.27,1859.52
2023-08-12,Smart Speaker,Electronics,Europe,Partner,Cust_0024,7,119,919.91,516.46
2022-09-08,Webcam HD,Electronics,North America,Retail,Cust_0021,8,79,604.73,423.44
2023-11-16,Noise-cancelling Mic,Electronics,Asia Pacific,Partner,Cust_0032,5,149,853.46,581.1
2023-01-30,Power Bank,Accessories,Middle East,Retail,Cust_0039,21,49,911.81,576.24
2022-09-10,Desk Mat,Accessories,Europe,Partner,Cust_0025,7,29,198.31,105.56
2022-07-21,Desk Lamp,Home,Europe,Retail,Cust_0019,9,45,347.32,202.5
2023-09-14,Laptop Stand,Accessories,Europe,Wholesale,Cust_0029,12,39,485.67,196.56
2022-12-17,Monitor 27in,Electronics,North America,Partner,Cust_0018,15,299,4425.72,2691.0
2023-01-28,Desk Mat,Accessories,Asia Pacific,Wholesale,Cust_0011,20,29,595.05,301.6
2023-06-05,Wireless Headphones,Electronics,Asia Pacific,Online,Cust_0036,4,89,353.55,206.48
2022-12-02,Ergonomic Chair,Furniture,Middle East,Wholesale,Cust_0002,24,249,6207.07,4482.0
2023-06-06,Standing Desk,Furniture,Middle East,Partner,Cust_0003,6,429,2684.9,2110.68
2023-06-06,Monitor 27in,Electronics,Middle East,Online,Cust_0004,25,299,7974.58,4485.0
2022-11-22,Webcam HD,Electronics,Europe,Online,Cust_0010,3,79,208.72,158.79
2022-12-24,Desk Mat,Accessories,Asia Pacific,Online,Cust_0023,8,29,220.74,120.64
2023-09-05,Ergonomic Chair,Furniture,South America,Online,Cust_0026,25,249,6309.25,4668.75
2023-12-29,Standing Desk,Furniture,Europe,Wholesale,Cust_0036,21,429,9881.56,7387.38
2023-02-07,Webcam HD,Electronics,Asia Pacific,Online,Cust_0015,6,79,436.92,317.58
2022-08-03,Wireless Headphones,Electronics,South America,Retail,Cust_0003,21,89,1612.3,1084.02
2023-03-05,Mechanical Keyboard,Electronics,Asia Pacific,Partner,Cust_0025,5,129,694.53,419.25
2023-08-19,Wireless Headphones,Electronics,South America,Partner,Cust_0002,17,89,1590.0,877.54
2023-09-07,Noise-cancelling Mic,Electronics,Europe,Online,Cust_0038,3,149,384.78,348.66
2023-03-02,Monitor 27in,Electronics,Asia Pacific,Online,Cust_0006,16,299,4901.09,2870.4
2023-07-21,Noise-cancelling Mic,Electronics,Europe,Wholesale,Cust_0010,6,149,903.72,697.32
2023-04-24,Desk Lamp,Home,Middle East,Partner,Cust_0025,18,45,727.35,405.0
2023-02-01,Smart Speaker,Electronics,Asia Pacific,Partner,Cust_0013,20,119,2256.52,1475.6
2023-04-02,Standing Desk,Furniture,South America,Partner,Cust_0002,4,429,1687.97,1407.12
2023-12-16,Smart Speaker,Electronics,Europe,Retail,Cust_0008,13,119,1334.28,959.14
2022-10-27,Desk Mat,Accessories,Middle East,Retail,Cust_0020,7,29,223.28,105.56
2023-02-14,Fitness Tracker,Electronics,Asia Pacific,Partner,Cust_0030,19,139,2287.93,1875.11
2023-03-02,Monitor 27in,Electronics,Middle East,Retail,Cust_0002,9,299,2537.53,1614.6
2023-02-16,Power Bank,Accessories,Europe,Partner,Cust_0032,6,49,333.41,164.64
2023-08-11,Desk Mat,Accessories,South America,Wholesale,Cust_0039,11,29,343.29,165.88
2023-11-25,Webcam HD,Electronics,Europe,Partner,Cust_0005,18,79,1471.64,952.74
2022-07-10,Power Bank,Accessories,North America,Online,Cust_0018,1,49,55.32,27.44
2023-05-16,Webcam HD,Electronics,North America,Retail,Cust_0004,13,79,986.35,688.09
2023-01-21,Standing Desk,Furniture,North America,Partner,Cust_0018,24,429,10041.13,8442.72
2022-08-01,Desk Lamp,Home,North America,Online,Cust_0020,25,45,1004.12,562.5
2023-10-20,Fitness Tracker,Electronics,North America,Online,Cust_0031,7,139,878.01,690.83
2022-11-02,Laptop Stand,Accessories,South America,Retail,Cust_0038,24,39,990.73,393.12
2023-04-15,Desk Lamp,Home,North America,Wholesale,Cust_0010,1,45,41.16,22.5
2023-08-21,Cable Organizer,Accessories,North America,Online,Cust_0032,13,15,191.05,68.25
2023-10-29,Standing Desk,Furniture,Middle East,Online,Cust_0003,6,429,2694.93,2110.68
2023-04-23,Desk Mat,Accessories,Europe,Wholesale,Cust_0018,10,29,248.62,150.8
2023-04-14,Power Bank,Accessories,South America,Retail,Cust_0001,7,49,394.02,192.08
2022-08-24,Power Bank,Accessories,Middle East,Wholesale,Cust_0032,19,49,1012.55,521.36
2022-08-27,Desk Lamp,Home,Middle East,Online,Cust_0024,12,45,532.91,270.0
2023-11-05,Noise-cancelling Mic,Electronics,Asia Pacific,Partner,Cust_0036,6,149,904.93,697.32
2023-06-03,Desk Mat,Accessories,South America,Partner,Cust_0012,21,29,623.65,316.68
2023-07-26,Webcam HD,Electronics,Europe,Partner,Cust_0032,12,79,997.97,635.16
2023-08-31,Ergonomic Chair,Furniture,Middle East,Online,Cust_0017,14,249,3888.39,2614.5
2023-06-15,Fitness Tracker,Electronics,South America,Wholesale,Cust_0035,12,139,1849.04,1184.28
2022-12-25,Fitness Tracker,Electronics,Middle East,Partner,Cust_0010,2,139,286.24,197.38
2022-12-20,Power Bank,Accessories,Europe,Retail,Cust_0026,19,49,814.18,521.36
2023-09-12,Fitness Tracker,Electronics,Middle East,Online,Cust_0007,4,139,568.59,394.76
2023-03-27,Fitness Tracker,Electronics,Europe,Retail,Cust_0022,18,139,2493.88,1776.42
2023-06-08,Desk Mat,Accessories,Middle East,Wholesale,Cust_0026,12,29,318.67,180.96
2023-07-04,Desk Mat,Accessories,Europe,Online,Cust_0030,14,29,364.06,211.12
2023-01-18,Desk Mat,Accessories,South America,Online,Cust_0010,1,29,32.62,15.08
2023-05-19,USB-C Dock,Electronics,Asia Pacific,Wholesale,Cust_0014,25,99,2506.16,1732.5
2022-10-16,Power Bank,Accessories,North America,Online,Cust_0002,7,49,321.99,192.08
2023-02-07,Mechanical Keyboard,Electronics,North America,Online,Cust_0017,25,129,3179.14,2096.25
2022-11-08,Standing Desk,Furniture,North America,Wholesale,Cust_0039,12,429,4839.45,4221.36
2023-08-11,Ergonomic Chair,Furniture,South America,Partner,Cust_0040,7,249,1789.9,1307.25
2023-11-11,Cable Organizer,Accessories,South America,Online,Cust_0003,20,15,300.0,105.0
2023-07-04,Wireless Headphones,Electronics,South America,Wholesale,Cust_0035,9,89,865.83,464.58
2023-09-15,Desk Mat,Accessories,South America,Partner,Cust_0002,19,29,531.16,286.52
2023-11-21,Smart Speaker,Electronics,Asia Pacific,Wholesale,Cust_0035,3,119,313.31,221.34
2023-03-18,Desk Mat,Accessories,South America,Online,Cust_0025,23,29,716.84,346.84
2023-03-14,Monitor 27in,Electronics,Asia Pacific,Online,Cust_0020,16,299,4859.53,2870.4
2023-10-15,USB-C Dock,Electronics,North America,Wholesale,Cust_0001,20,99,2089.19,1386.0
2022-08-07,Fitness Tracker,Electronics,North America,Wholesale,Cust_0033,17,139,2137.03,1677.73
2023-04-17,Desk Mat,Accessories,Middle East,Wholesale,Cust_0004,19,29,510.2,286.52
2022-11-07,Desk Mat,Accessories,Europe,Wholesale,Cust_0029,17,29,462.44,256.36
2022-12-23,Wireless Headphones,Electronics,South America,Partner,Cust_0008,10,89,939.88,516.2
2022-09-26,USB-C Dock,Electronics,Europe,Wholesale,Cust_0001,16,99,1530.45,1108.8
2023-01-06,Smart Speaker,Electronics,Asia Pacific,Online,Cust_0012,13,119,1418.64,959.14
2023-11-27,USB-C Dock,Electronics,North America,Wholesale,Cust_0007,23,99,2047.77,1593.9
2022-11-22,Desk Mat,Accessories,South America,Online,Cust_0032,20,29,556.8,301.6
2023-09-23,Wireless Headphones,Electronics,Middle East,Partner,Cust_0007,23,89,1997.03,1187.26
2022-08-13,Desk Lamp,Home,North America,Wholesale,Cust_0005,14,45,551.99,315.0
2023-07-11,Webcam HD,Electronics,Europe,Retail,Cust_0008,13,79,880.38,688.09
2022-10-06,Monitor 27in,Electronics,South America,Retail,Cust_0035,6,299,1725.82,1076.4
2023-04-05,Webcam HD,Electronics,Middle East,Retail,Cust_0027,3,79,209.69,158.79
2022-08-19,USB-C Dock,Electronics,Asia Pacific,Retail,Cust_0009,7,99,744.28,485.1
2023-08-14,Wireless Headphones,Electronics,Middle East,Online,Cust_0001,12,89,943.93,619.44
2023-04-08,Monitor 27in,Electronics,Asia Pacific,Online,Cust_0009,17,299,4807.8,3049.8
2023-03-16,Power Bank,Accessories,Europe,Retail,Cust_0031,16,49,778.89,439.04
2023-02-14,Laptop Stand,Accessories,Middle East,Wholesale,Cust_0035,6,39,259.18,98.28
2022-09-20,Mechanical Keyboard,Electronics,Middle East,Retail,Cust_0010,22,129,3145.51,1844.7
2022-09-17,Webcam HD,Electronics,Middle East,Online,Cust_0011,17,79,1241.09,899.81
2023-09-06,Power Bank,Accessories,Europe,Partner,Cust_0017,21,49,1000.1,576.24
2023-09-25,Wireless Headphones,Electronics,North America,Wholesale,Cust_0013,11,89,1029.42,567.82
2023-07-27,Standing Desk,Furniture,Europe,Retail,Cust_0031,15,429,6656.81,5276.7
2023-12-13,Fitness Tracker,Electronics,Europe,Retail,Cust_0039,14,139,1958.41,1381.66
2023-12-01,Smart Speaker,Electronics,Middle East,Wholesale,Cust_0002,3,119,348.14,221.34
2022-10-04,Desk Mat,Accessories,North America,Retail,Cust_0024,25,29,676.58,377.0
2023-04-23,Webcam HD,Electronics,Asia Pacific,Partner,Cust_0035,21,79,1711.41,1111.53
2023-05-21,Power Bank,Accessories,South America,Wholesale,Cust_0038,16,49,829.92,439.04
2022-11-27,Webcam HD,Electronics,South America,Online,Cust_0022,11,79,877.54,582.23
2022-09-12,Desk Lamp,Home,Asia Pacific,Partner,Cust_0019,21,45,971.77,472.5
2023-02-28,Ergonomic Chair,Furniture,Middle East,Retail,Cust_0013,11,249,2614.52,2054.25
2023-05-19,USB-C Dock,Electronics,Asia Pacific,Wholesale,Cust_0017,11,99,1120.94,762.3
2023-01-18,Smart Speaker,Electronics,Asia Pacific,Retail,Cust_0013,20,119,2513.59,1475.6
2023-07-15,Desk Mat,Accessories,Europe,Partner,Cust_0030,18,29,534.8,271.44
2023-01-03,Laptop Stand,Accessories,Europe,Partner,Cust_0014,24,39,963.56,393.12
2023-06-20,Mechanical Keyboard,Electronics,Asia Pacific,Wholesale,Cust_0016,21,129,2620.93,1760.85
2023-04-13,Fitness Tracker,Electronics,Middle East,Wholesale,Cust_0022,19,139,2360.8,1875.11
2022-09-21,Desk Lamp,Home,Middle East,Wholesale,Cust_0026,4,45,153.18,90.0
2023-01-19,Smart Speaker,Electronics,South America,Wholesale,Cust_0036,9,119,1097.86,664.02
2023-04-19,Noise-cancelling Mic,Electronics,Europe,Wholesale,Cust_0018,19,149,2449.66,2208.18
2023-09-20,Cable Organizer,Accessories,South America,Online,Cust_0028,16,15,231.86,84.0
2022-11-09,Mechanical Keyboard,Electronics,Asia Pacific,Online,Cust_0004,6,129,667.43,503.1
2022-09-19,Desk Lamp,Home,Europe,Partner,Cust_0007,4,45,202.99,90.0
2023-09-16,USB-C Dock,Electronics,North America,Online,Cust_0008,2,99,188.35,138.6
2023-04-19,Desk Lamp,Home,Europe,Retail,Cust_0015,14,45,652.36,315.0
2023-04-09,Fitness Tracker,Electronics,Europe,Partner,Cust_0010,18,139,2143.93,1776.42
2023-05-30,Smart Speaker,Electronics,South America,Retail,Cust_0014,8,119,963.91,590.24
2022-07-27,Mechanical Keyboard,Electronics,South America,Partner,Cust_0008,3,129,340.06,251.55
2023-08-30,USB-C Dock,Electronics,Middle East,Wholesale,Cust_0011,8,99,885.11,554.4
2023-02-20,Desk Lamp,Home,Europe,Online,Cust_0020,4,45,176.5,90.0
2023-08-09,Webcam HD,Electronics,North America,Retail,Cust_0006,7,79,537.83,370.51
2023-10-07,Webcam HD,Electronics,Middle East,Wholesale,Cust_0025,5,79,338.48,264.65
2023-04-14,USB-C Dock,Electronics,South America,Wholesale,Cust_0034,22,99,2074.95,1524.6
2022-07-31,Webcam HD,Electronics,South America,Wholesale,Cust_0039,17,79,1224.33,899.81
2022-12-04,Desk Mat,Accessories,Europe,Wholesale,Cust_0026,3,29,79.36,45.24
2023-05-27,Ergonomic Chair,Furniture,Europe,Partner,Cust_0019,13,249,3623.94,2427.75
2023-08-02,Monitor 27in,Electronics,Middle East,Online,Cust_0016,16,299,4992.79,2870.4
2022-09-14,Webcam HD,Electronics,South America,Online,Cust_0037,23,79,1732.61,1217.39
2023-08-04,Wireless Headphones,Electronics,South America,Wholesale,Cust_0028,16,89,1248.62,825.92
2023-03-28,Ergonomic Chair,Furniture,Asia Pacific,Partner,Cust_0017,8,249,1979.17,1494.0
2022-12-29,USB-C Dock,Electronics,North America,Retail,Cust_0025,19,99,1804.58,1316.7
2023-03-01,Laptop Stand,Accessories,North America,Retail,Cust_0040,23,39,949.56,376.74
2022-08-30,Desk Lamp,Home,South America,Partner,Cust_0010,3,45,126.62,67.5
2023-09-29,Desk Lamp,Home,South America,Retail,Cust_0020,6,45,243.0,135.0
2022-09-16,USB-C Dock,Electronics,Middle East,Online,Cust_0012,3,99,278.13,207.9
2023-11-03,Standing Desk,Furniture,North America,Retail,Cust_0013,6,429,2653.25,2110.68
2022-09-26,Laptop Stand,Accessories,Asia Pacific,Online,Cust_0012,25,39,984.93,409.5
2023-10-26,Noise-cancelling Mic,Electronics,Europe,Partner,Cust_0010,25,149,3762.61,2905.5
2023-01-17,USB-C Dock,Electronics,Europe,Partner,Cust_0018,1,99,99.39,69.3
2022-07-31,Noise-cancelling Mic,Electronics,South America,Online,Cust_0009,17,149,2279.95,1975.74
2023-11-02,Mechanical Keyboard,Electronics,Middle East,Retail,Cust_0024,5,129,659.29,419.25
2023-04-21,Webcam HD,Electronics,Europe,Wholesale,Cust_0008,8,79,672.47,423.44
2022-12-22,Cable Organizer,Accessories,North America,Online,Cust_0025,20,15,267.23,105.0
2023-04-30,Webcam HD,Electronics,South America,Wholesale,Cust_0036,17,79,1359.71,899.81
2023-08-27,Fitness Tracker,Electronics,Middle East,Wholesale,Cust_0023,17,139,2566.02,1677.73
2023-08-28,Smart Speaker,Electronics,Europe,Wholesale,Cust_0033,9,119,1186.0,664.02
2022-11-16,Smart Speaker,Electronics,North America,Retail,Cust_0039,2,119,273.32,147.56
2023-05-11,Laptop Stand,Accessories,South America,Wholesale,Cust_0025,20,39,733.09,327.6
2022-08-03,Ergonomic Chair,Furniture,North America,Retail,Cust_0014,16,249,3906.95,2988.0
2022-12-07,Webcam HD,Electronics,Asia Pacific,Retail,Cust_0026,19,79,1385.94,1005.67
2022-07-26,Fitness Tracker,Electronics,Asia Pacific,Wholesale,Cust_0032,8,139,1078.39,789.52
2023-10-29,Ergonomic Chair,Furniture,Europe,Wholesale,Cust_0027,7,249,1983.33,1307.25
2023-03-18,Mechanical Keyboard,Electronics,Asia Pacific,Online,Cust_0024,21,129,2345.82,1760.85
2023-10-29,Fitness Tracker,Electronics,North America,Wholesale,Cust_0039,13,139,1695.3,1282.97
2023-12-16,Noise-cancelling Mic,Electronics,South America,Online,Cust_0005,16,149,2278.5,1859.52
2023-01-24,Desk Lamp,Home,North America,Retail,Cust_0007,17,45,683.74,382.5
2023-04-12,Wireless Headphones,Electronics,Middle East,Retail,Cust_0024,1,89,76.29,51.62
2023-08-27,Ergonomic Chair,Furniture,Asia Pacific,Wholesale,Cust_0040,20,249,4720.86,3735.0
2023-07-21,Wireless Headphones,Electronics,South America,Online,Cust_0032,17,89,1482.77,877.54
2023-12-18,Wireless Headphones,Electronics,Europe,Online,Cust_0025,22,89,1858.23,1135.64
2023-10-03,Desk Mat,Accessories,Europe,Partner,Cust_0010,24,29,750.73,361.92
2023-01-27,Laptop Stand,Accessories,Asia Pacific,Wholesale,Cust_0026,20,39,714.54,327.6
2022-08-24,Desk Lamp,Home,Europe,Retail,Cust_0027,1,45,45.94,22.5
2023-09-10,Smart Speaker,Electronics,Middle East,Wholesale,Cust_0037,5,119,551.29,368.9
2023-02-10,Wireless Headphones,Electronics,North America,Retail,Cust_0017,3,89,285.2,154.86
2022-09-15,USB-C Dock,Electronics,South America,Retail,Cust_0008,15,99,1297.88,1039.5
2023-10-23,Smart Speaker,Electronics,South America,Partner,Cust_0017,11,119,1339.25,811.58
2023-06-13,Cable Organizer,Accessories,Middle East,Partner,Cust_0010,22,15,346.61,115.5
2023-12-24,Cable Organizer,Accessories,Europe,Retail,Cust_0002,9,15,132.32,47.25
2023-04-14,Ergonomic Chair,Furniture,South America,Partner,Cust_0026,17,249,3663.18,3174.75
2023-05-13,Smart Speaker,Electronics,Europe,Online,Cust_0036,9,119,982.2,664.02
2023-02-19,Fitness Tracker,Electronics,Europe,Wholesale,Cust_0007,8,139,1177.85,789.52
2023-12-09,Ergonomic Chair,Furniture,South America,Wholesale,Cust_0037,14,249,3309.48,2614.5
2022-10-01,USB-C Dock,Electronics,North America,Wholesale,Cust_0021,6,99,669.94,415.8
2022-09-06,Standing Desk,Furniture,Europe,Wholesale,Cust_0027,13,429,5532.12,4573.14
2022-08-10,Ergonomic Chair,Furniture,Asia Pacific,Online,Cust_0016,12,249,2975.92,2241.0
2023-11-25,Fitness Tracker,Electronics,South America,Retail,Cust_0028,13,139,1996.44,1282.97
2023-04-29,USB-C Dock,Electronics,Asia Pacific,Retail,Cust_0011,20,99,2038.2,1386.0
2023-07-30,Power Bank,Accessories,North America,Online,Cust_0006,3,49,160.06,82.32
2022-07-18,Mechanical Keyboard,Electronics,South America,Wholesale,Cust_0006,18,129,2624.59,1509.3
2022-12-12,Wireless Headphones,Electronics,Europe,Wholesale,Cust_0003,1,89,79.21,51.62
2023-07-20,Cable Organizer,Accessories,Middle East,Partner,Cust_0006,22,15,284.5,115.5
2023-05-23,Ergonomic Chair,Furniture,Middle East,Online,Cust_0006,4,249,1141.87,747.0
2022-07-10,Power Bank,Accessories,South America,Retail,Cust_0032,7,49,302.62,192.08
2023-05-04,Monitor 27in,Electronics,Middle East,Online,Cust_0019,17,299,4531.93,3049.8
2023-10-26,Monitor 27in,Electronics,Middle East,Retail,Cust_0007,9,299,2688.11,1614.6
2023-02-24,Desk Mat,Accessories,South America,Online,Cust_0022,10,29,304.36,150.8
2023-11-06,Smart Speaker,Electronics,Middle East,Partner,Cust_0020,15,119,1674.5,1106.7
2023-08-24,Standing Desk,Furniture,Asia Pacific,Partner,Cust_0014,8,429,3165.01,2814.24
2022-12-09,Desk Mat,Accessories,North America,Online,Cust_0004,5,29,148.81,75.4
2022-11-07,Mechanical Keyboard,Electronics,Europe,Wholesale,Cust_0010,4,129,550.48,335.4
2023-04-25,Smart Speaker,Electronics,Middle East,Partner,Cust_0016,11,119,1394.86,811.58
2023-09-28,Standing Desk,Furniture,Europe,Partner,Cust_0031,4,429,1796.4,1407.12
2023-07-17,Mechanical Keyboard,Electronics,Asia Pacific,Retail,Cust_0005,13,129,1450.06,1090.05
2023-03-25,Standing Desk,Furniture,South America,Wholesale,Cust_0026,6,429,2793.09,2110.68
2023-06-06,Webcam HD,Electronics,South America,Partner,Cust_0021,5,79,449.28,264.65
2023-01-14,Wireless Headphones,Electronics,South America,Partner,Cust_0006,6,89,531.9,309.72
2023-06-17,Mechanical Keyboard,Electronics,Europe,Retail,Cust_0033,2,129,266.04,167.7
2023-04-20,Fitness Tracker,Electronics,South America,Retail,Cust_0003,7,139,1052.06,690.83
2023-07-14,Desk Mat,Accessories,Asia Pacific,Partner,Cust_0001,11,29,281.16,165.88
2023-12-05,USB-C Dock,Electronics,Asia Pacific,Retail,Cust_0033,7,99,645.9,485.1
2023-08-14,Fitness Tracker,Electronics,South America,Retail,Cust_0003,17,139,2331.07,1677.73
2023-05-03,Noise-cancelling Mic,Electronics,North America,Wholesale,Cust_0019,25,149,3537.94,2905.5
2023-08-31,Monitor 27in,Electronics,South America,Online,Cust_0027,21,299,7087.2,3767.4
2023-03-03,Fitness Tracker,Electronics,South America,Retail,Cust_0017,11,139,1437.39,1085.59
2022-08-18,Power Bank,Accessories,South America,Partner,Cust_0017,8,49,333.7,219.52
2023-03-01,Wireless Headphones,Electronics,Europe,Wholesale,Cust_0026,8,89,605.68,412.96
2022-08-27,Laptop Stand,Accessories,North America,Wholesale,Cust_0033,9,39,389.81,147.42
2023-05-19,Smart Speaker,Electronics,South America,Online,Cust_0038,20,119,2175.38,1475.6
2023-04-30,Smart Speaker,Electronics,South America,Retail,Cust_0036,4,119,508.23,295.12
2023-01-07,Noise-cancelling Mic,Electronics,North America,Retail,Cust_0028,21,149,2734.44,2440.62
2023-03-18,Webcam HD,Electronics,Europe,Online,Cust_0017,1,79,71.16,52.93
2023-05-05,Cable Organizer,Accessories,Europe,Wholesale,Cust_0028,9,15,123.02,47.25
2022-12-24,Ergonomic Chair,Furniture,Asia Pacific,Partner,Cust_0035,4,249,1053.24,747.0
2022-09-18,Laptop Stand,Accessories,North America,Online,Cust_0016,5,39,169.61,81.9
2023-04-12,Mechanical Keyboard,Electronics,Asia Pacific,Wholesale,Cust_0008,4,129,516.07,335.4
2023-10-29,Noise-cancelling Mic,Electronics,Middle East,Wholesale,Cust_0018,4,149,647.05,464.88
2023-07-09,Smart Speaker,Electronics,Europe,Partner,Cust_0025,3,119,389.84,221.34
2023-03-23,Desk Mat,Accessories,North America,Online,Cust_0011,1,29,25.92,15.08
2022-12-21,Noise-cancelling Mic,Electronics,South America,Retail,Cust_0023,23,149,2943.58,2673.06
2023-08-12,Smart Speaker,Electronics,North America,Wholesale,Cust_0033,25,119,3221.21,1844.5
2023-08-26,USB-C Dock,Electronics,Middle East,Retail,Cust_0031,6,99,642.73,415.8
2022-09-16,Desk Mat,Accessories,Middle East,Wholesale,Cust_0030,8,29,224.15,120.64
2023-07-22,USB-C Dock,Electronics,South America,Online,Cust_0013,2,99,168.52,138.6
2023-07-08,Wireless Headphones,Electronics,Asia Pacific,Partner,Cust_0027,22,89,2104.69,1135.64
2022-07-17,Ergonomic Chair,Furniture,Europe,Online,Cust_0007,15,249,3841.05,2801.25
2022-11-06,Monitor 27in,Electronics,South America,Wholesale,Cust_0036,5,299,1717.52,897.0
2023-06-23,Laptop Stand,Accessories,Asia Pacific,Online,Cust_0016,20,39,736.02,327.6
2023-09-18,Desk Lamp,Home,North America,Online,Cust_0020,2,45,94.45,45.0
2022-11-27,Desk Mat,Accessories,Europe,Wholesale,Cust_0018,9,29,248.47,135.72
2023-09-04,Laptop Stand,Accessories,North America,Partner,Cust_0032,17,39,624.89,278.46
2023-05-13,Standing Desk,Furniture,Asia Pacific,Online,Cust_0021,1,429,388.43,351.78
2022-10-13,Power Bank,Accessories,Asia Pacific,Online,Cust_0008,5,49,215.24,137.2
2023-04-06,Smart Speaker,Electronics,North America,Partner,Cust_0012,11,119,1339.01,811.58
2022-09-28,USB-C Dock,Electronics,Asia Pacific,Partner,Cust_0036,2,99,213.14,138.6
2022-09-29,Smart Speaker,Electronics,Middle East,Partner,Cust_0020,23,119,2408.92,1696.94
2023-08-27,Smart Speaker,Electronics,South America,Partner,Cust_0006,2,119,249.27,147.56
2023-04-11,Desk Mat,Accessories,North America,Retail,Cust_0007,2,29,65.81,30.16
2022-07-14,Laptop Stand,Accessories,South America,Online,Cust_0024,16,39,606.4,262.08
2022-10-27,Desk Lamp,Home,North America,Retail,Cust_0022,6,45,243.14,135.0
2022-10-24,Cable Organizer,Accessories,Europe,Wholesale,Cust_0009,1,15,13.51,5.25
2023-12-13,USB-C Dock,Electronics,Middle East,Online,Cust_0018,14,99,1417.89,970.2
2023-01-18,Webcam HD,Electronics,North America,Retail,Cust_0028,18,79,1298.72,952.74
2023-08-11,USB-C Dock,Electronics,Asia Pacific,Partner,Cust_0009,17,99,1634.79,1178.1
2023-09-04,Fitness Tracker,Electronics,Asia Pacific,Partner,Cust_0016,19,139,2733.21,1875.11
2022-11-14,Desk Mat,Accessories,Middle East,Partner,Cust_0032,14,29,345.28,211.12
2022-11-04,Standing Desk,Furniture,Asia Pacific,Retail,Cust_0009,19,429,8338.35,6683.82
2022-11-09,Cable Organizer,Accessories,North America,Retail,Cust_0015,8,15,137.93,42.0
2022-08-26,Desk Mat,Accessories,Europe,Wholesale,Cust_0014,3,29,81.17,45.24
2022-11-02,Monitor 27in,Electronics,North America,Retail,Cust_0001,1,299,291.23,179.4
2023-06-24,USB-C Dock,Electronics,Europe,Retail,Cust_0008,15,99,1649.3,1039.5
2023-06-07,Standing Desk,Furniture,South America,Partner,Cust_0013,13,429,6175.56,4573.14
2022-12-06,USB-C Dock,Electronics,Europe,Partner,Cust_0016,13,99,1283.11,900.9
2023-04-16,Standing Desk,Furniture,North America,Partner,Cust_0028,2,429,848.63,703.56
2022-09-10,Smart Speaker,Electronics,Middle East,Wholesale,Cust_0019,2,119,216.85,147.56
2022-10-31,Fitness Tracker,Electronics,Asia Pacific,Retail,Cust_0018,10,139,1255.33,986.9
2022-07-24,Webcam HD,Electronics,Middle East,Online,Cust_0030,25,79,1884.85,1323.25
2023-02-24,Webcam HD,Electronics,South America,Partner,Cust_0025,7,79,514.78,370.51
